        * spice3 file created from ring_osc_0.ext - technology: sky130a
        Transient Analysis  Thu Mar  2 07:42:24  2023
--------------------------------------------------------------------------------
Index   time            alli            
--------------------------------------------------------------------------------
392	3.852800e-09	-4.67309e-11	
393	3.862800e-09	-4.67309e-11	
394	3.872800e-09	-4.67306e-11	
395	3.882800e-09	-4.67302e-11	
396	3.892800e-09	-4.67300e-11	
397	3.902800e-09	-4.67291e-11	
398	3.912800e-09	-4.67314e-11	
399	3.922800e-09	-4.67287e-11	
400	3.932800e-09	-4.67317e-11	
401	3.942800e-09	-4.67260e-11	
402	3.952800e-09	-4.67309e-11	

Index   time            alli            
--------------------------------------------------------------------------------
403	3.962800e-09	-4.67318e-11	
404	3.972800e-09	-4.67291e-11	
405	3.982800e-09	-4.67318e-11	
406	3.992800e-09	-4.67322e-11	
407	4.000000e-09	-4.67294e-11	
